change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",9882.95,02/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308797,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",9542.17,02/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308801,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",3394.21,08/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308815,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",13803.16,02/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308805,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",8087.27,02/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308809,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",3239.36,08/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308811,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",2470.74,08/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308817,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",3450.79,08/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308821,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",2021.82,08/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308825,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",4929.39,08/01/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308828,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",8136.08,08/01/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308831,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",3831.97,08/01/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308835,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",7229.87,08/01/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308849,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",6521.74,08/01/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308837,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",11328.09,08/01/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308841,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",10805.08,08/01/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308845,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",10337.35,08/15/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,"Grant made to OMeGA Medical Grants Association, an independent third-party organization which provides a transfer of value to a Covered Recipient free from donor influence.",No,947308851,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"AngioDynamics, Inc.",100000005504,"AngioDynamics, Inc.",NY,"United States",4800.00,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,881039203,No,Yes,Covered,Device,ET,"VenaCure 1470 Pro",,08033945938925,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Cambridge Interventional LLC",100001176927,"Cambridge Interventional LLC",MA,"United States",6000.00,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,No,,,No,964170351,No,Yes,Covered,Device,RFA,CRF,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"ClearPoint Neuro, Inc.",100000521819,"ClearPoint Neuro, Inc.",CA,"United States",10569.83,06/24/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,928904787,No,Yes,Covered,Device,Neurology,CLEARPOINT,,00850359007546,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"FUJIFILM SonoSite, Inc.",100000005703,"FUJIFILM SonoSite, Inc.",WA,"United States",2865.23,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,918142389,No,Yes,Covered,Device,"Medical Device","PX Ultrasound System",,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Gynesonics, Inc.",100000216788,"Gynesonics, Inc.",CA,"United States",26978.53,03/11/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,957792991,No,Yes,Covered,Device,"SONATA TRANSCERVICAL FIBROID ABLATION SYSTEM","SONATA SONOGRAPHY-GUIDED TRANSCERVICAL FIBROID ABLATION SYSTEM",,10817929020326,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",13080.00,06/30/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,960678523,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",13080.00,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,960678689,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",13080.00,09/30/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,960678991,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",13080.00,03/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,960679003,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"KARL STORZ Endoscopy-America",100000005515,"KARL STORZ Endoscopy-America",CA,"United States",57.12,04/06/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,955444203,No,Yes,Covered,Device,VIDEOIMAGING,"IMAGE1 S CONNECT",,04048551422625,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"KARL STORZ Endoscopy-America",100000005515,"KARL STORZ Endoscopy-America",CA,"United States",79.97,03/08/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,955444207,No,Yes,Covered,Device,VIDEOIMAGING,n.a.,,04048551378830,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"KARL STORZ Endoscopy-America",100000005515,"KARL STORZ Endoscopy-America",CA,"United States",131.53,03/08/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,955444211,No,Yes,Covered,Device,VIDEOIMAGING,n.a.,,04048551378830,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"KARL STORZ Endoscopy-America",100000005515,"KARL STORZ Endoscopy-America",CA,"United States",20.05,02/27/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,955444213,No,Yes,Covered,Device,UROLOGY,n.a.,,04048551079171,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"KARL STORZ Endoscopy-America",100000005515,"KARL STORZ Endoscopy-America",CA,"United States",82.05,02/27/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,955444217,No,Yes,Covered,Device,UROLOGY,n.a.,,04048551079171,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",37.48,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556342,No,Yes,Covered,Device,"PATIENT HANDLING - PH",PROCUITY,,07613327541205,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",41.42,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556349,No,Yes,Covered,Device,"PATIENT HANDLING - PH",PROCUITY,,07613327541205,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",345.21,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556357,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",361.64,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556365,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",361.64,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556373,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",361.64,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556379,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",361.64,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556387,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",361.64,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556397,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",361.64,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556403,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",17.40,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556431,No,Yes,Covered,Device,"PATIENT HANDLING - PH",PROCUITY,,07613327541205,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",126.58,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556409,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",126.58,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556417,No,Yes,Covered,Device,"PATIENT CARE - PC",ISOTOUR,,07613327423693,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
