change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",143.42,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087033,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",22221.49,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087043,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",39.00,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087075,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",21.05,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087239,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",20306.40,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087263,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",114.80,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087271,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",92.99,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087291,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",322.43,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087295,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",85.05,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087299,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",91.01,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087309,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",36.36,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087313,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",1753.21,10/26/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087639,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",28.04,10/26/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087691,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",66.39,10/26/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087945,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Bristol Myers Squibb Company",100000000343,"Celgene Corporation",NY,"United States",300000.00,11/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,932512369,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",7.94,12/16/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632581,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",31.27,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632583,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",32.43,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632585,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",33.68,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632587,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",37.32,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632589,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",45.60,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632591,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",46.20,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632593,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",51.60,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632601,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",46.37,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632595,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",46.85,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632597,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",47.28,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632599,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",55.80,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632603,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",58.35,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632605,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",61.68,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632607,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",62.48,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632609,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",64.71,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632611,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",67.85,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632613,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",81.80,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632615,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",84.16,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632617,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",96.27,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632625,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",84.50,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632619,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",87.68,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632621,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",90.84,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632623,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",100.20,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632627,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",103.73,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632629,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",105.16,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632631,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",117.10,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632633,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",119.65,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632635,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",127.90,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632637,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",127.94,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632639,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
